State,Class,Industry Group
12,4771,Manufacturing
12,4777,Manufacturing
12,4825,Manufacturing
12,4828,Manufacturing
12,4829,Manufacturing
12,4902,Manufacturing
12,4923,Manufacturing
12,4940,Manufacturing
12,5020,Contracting
12,5022,Contracting
12,5037,Contracting
12,5040,Contracting
12,5057,Contracting
12,5059,Contracting
12,5069,Contracting
12,5102,Contracting
12,5146,Contracting
12,5160,Contracting
12,5183,Contracting
12,5188,Contracting
12,5190,Contracting
12,5191,Goods and Services
12,5192,Goods and Services
12,5213,Contracting
12,5215,Contracting
12,5221,Contracting
12,5222,Contracting
12,5223,Contracting
12,5348,Contracting
12,5402,Contracting
12,5403,Contracting
12,5437,Contracting
12,5443,Contracting
12,5445,Contracting
12,5462,Contracting
12,5465,Miscellaneous
12,5472,Contracting
12,5473,Contracting
12,5474,Contracting
12,5478,Contracting
12,5479,Contracting
12,5480,Contracting
12,5491,Contracting
12,5506,Contracting
12,5507,Contracting
12,5508,Contracting
12,5535,Contracting
12,5536,Contracting
12,5537,Contracting
12,5538,Contracting
12,5539,Contracting
12,5551,Contracting
12,5606,Contracting
12,5610,Contracting
12,5645,Contracting
12,5651,Contracting
12,5674,Miscellaneous
12,5703,Contracting
12,5705,Contracting
12,5951,Manufacturing
12,6003,Contracting
12,6005,Contracting
12,6017,Contracting
12,6018,Contracting
12,6045,Contracting
12,6204,Contracting
12,6206,Contracting
12,6213,Contracting
12,6214,Contracting
12,6216,Contracting
12,6217,Contracting
12,6229,Contracting
12,6233,Contracting
12,6235,Contracting
12,6236,Contracting
12,6237,Contracting
12,6251,Contracting
12,6252,Contracting
12,6260,Contracting
12,6306,Contracting
12,6319,Contracting
12,6325,Contracting
12,6400,Contracting
12,6504,Manufacturing
12,6702,Miscellaneous
12,6703,Miscellaneous
12,6704,Miscellaneous
12,6801,Miscellaneous
12,6811,Miscellaneous
12,6824,Miscellaneous
12,6826,Miscellaneous
12,6834,Miscellaneous
12,6836,Miscellaneous
12,6843,Miscellaneous
12,6845,Miscellaneous
12,6854,Miscellaneous
12,6872,Miscellaneous
12,6874,Miscellaneous
12,6882,Miscellaneous
12,6884,Miscellaneous
12,7016,Miscellaneous
12,7024,Miscellaneous
12,7038,Miscellaneous
12,7046,Miscellaneous
12,7047,Miscellaneous
12,7050,Miscellaneous
12,7090,Miscellaneous
12,7098,Miscellaneous
12,7099,Miscellaneous
12,7133,Miscellaneous
12,7151,Miscellaneous
12,7152,Miscellaneous
12,7153,Miscellaneous
12,7222,Miscellaneous
12,7228,Miscellaneous
12,7229,Miscellaneous
12,7230,Miscellaneous
12,7231,Miscellaneous
12,7232,Miscellaneous
12,7309,Miscellaneous
12,7313,Miscellaneous
12,7317,Miscellaneous
12,7327,Miscellaneous
12,7333,Miscellaneous
12,7335,Miscellaneous
12,7337,Miscellaneous
12,7350,Miscellaneous
12,7360,Miscellaneous
12,7370,Miscellaneous
12,7380,Miscellaneous
12,7382,Miscellaneous
12,7390,Goods and Services
12,7394,Miscellaneous
12,7395,Miscellaneous
12,7398,Miscellaneous
12,7403,Miscellaneous
12,7405,Miscellaneous
12,7420,Miscellaneous
12,7421,Miscellaneous
12,7422,Miscellaneous
12,7423,Miscellaneous
12,7425,Miscellaneous
12,7431,Miscellaneous
12,7445,Miscellaneous
12,7453,Miscellaneous
12,7502,Miscellaneous
12,7515,Miscellaneous
12,7520,Miscellaneous
12,7538,Contracting
12,7539,Miscellaneous
12,7540,Miscellaneous
12,7580,Miscellaneous
12,7590,Miscellaneous
12,7600,Miscellaneous
12,7601,Contracting
12,7605,Contracting
12,7610,Office and Clerical
12,7611,Contracting
12,7612,Contracting
12,7613,Contracting
12,7705,Miscellaneous
12,7710,Miscellaneous
12,7711,Miscellaneous
12,7720,Miscellaneous
12,7855,Contracting
12,8001,Goods and Services
12,8002,Goods and Services
12,8006,Goods and Services
12,8008,Goods and Services
12,8010,Goods and Services
12,8013,Goods and Services
12,8014,Goods and Services
12,8015,Goods and Services
12,8017,Goods and Services
12,8018,Goods and Services
12,8021,Goods and Services
12,8031,Goods and Services
12,8032,Goods and Services
12,8033,Goods and Services
12,8039,Goods and Services
12,8044,Goods and Services
12,8045,Goods and Services
12,8046,Goods and Services
12,8047,Goods and Services
12,8050,Miscellaneous
12,8058,Goods and Services
12,8072,Goods and Services
12,8102,Goods and Services
12,8103,Goods and Services
12,8105,Goods and Services
12,8106,Goods and Services
12,8107,Goods and Services
12,8111,Goods and Services
12,8116,Goods and Services
12,8203,Manufacturing
12,8204,Goods and Services
12,8209,Goods and Services
12,8215,Goods and Services
12,8227,Contracting
12,8232,Goods and Services
12,8233,Goods and Services
12,8235,Goods and Services
12,8263,Goods and Services
12,8264,Goods and Services
12,8265,Goods and Services
12,8279,Goods and Services
12,8288,Goods and Services
12,8291,Goods and Services
12,8292,Goods and Services
12,8293,Goods and Services
12,8304,Goods and Services
12,8350,Goods and Services
12,8380,Goods and Services
12,8381,Goods and Services
12,8385,Goods and Services
12,8392,Goods and Services
12,8393,Goods and Services
12,8500,Goods and Services
12,8601,Office and Clerical
12,8606,Goods and Services
12,8709,Miscellaneous
12,8719,Goods and Services
12,8720,Goods and Services
12,8721,Office and Clerical
12,8726,Miscellaneous
12,8734,Miscellaneous
12,8737,Miscellaneous
12,8738,Miscellaneous
12,8742,Office and Clerical
12,8745,Goods and Services
12,8748,Office and Clerical
12,8755,Office and Clerical
12,8799,Office and Clerical
12,8800,Office and Clerical
12,8803,Office and Clerical
12,8805,Miscellaneous
12,8810,Office and Clerical
12,8814,Miscellaneous
12,8815,Miscellaneous
12,8820,Office and Clerical
12,8824,Goods and Services
12,8825,Goods and Services
12,8826,Goods and Services
12,8829,Goods and Services
12,8831,Goods and Services
12,8832,Office and Clerical
12,8833,Office and Clerical
12,8835,Goods and Services
12,8842,Goods and Services
12,8861,Miscellaneous
12,8864,Goods and Services
12,8868,Office and Clerical
12,8869,Office and Clerical
12,8871,Office and Clerical
12,8901,Office and Clerical
12,9012,Office and Clerical
12,9014,Goods and Services
12,9015,Goods and Services
12,9016,Goods and Services
12,9018,Miscellaneous
12,9019,Miscellaneous
12,9033,Goods and Services
12,9040,Goods and Services
12,9044,Goods and Services
12,9052,Goods and Services
12,9058,Goods and Services
12,9059,Goods and Services
12,9060,Goods and Services
12,9061,Goods and Services
12,9062,Goods and Services
12,9063,Goods and Services
12,9077,Miscellaneous
12,9082,Goods and Services
12,9083,Goods and Services
12,9084,Goods and Services
12,9088,Miscellaneous
12,9089,Goods and Services
12,9093,Goods and Services
12,9101,Goods and Services
12,9102,Miscellaneous
12,9110,Miscellaneous
12,9154,Miscellaneous
12,9156,Office and Clerical
12,9170,Goods and Services
12,9178,Miscellaneous
12,9179,Miscellaneous
12,9180,Miscellaneous
12,9182,Miscellaneous
12,9186,Miscellaneous
12,9220,Goods and Services
12,9402,Miscellaneous
12,9403,Miscellaneous
12,9410,Goods and Services
12,9501,Manufacturing
12,9505,Manufacturing
12,9516,Goods and Services
12,9519,Goods and Services
12,9521,Manufacturing
12,9522,Manufacturing
12,9534,Contracting
12,9554,Contracting
12,9586,Goods and Services
12,9600,Manufacturing
12,9620,Goods and Services
13,0005,Goods and Services
13,0008,Goods and Services
13,0016,Goods and Services
13,0034,Goods and Services
13,0035,Goods and Services
13,0036,Goods and Services
13,0037,Goods and Services
13,0042,Contracting
13,0050,Contracting
13,0059,Manufacturing
13,0065,Manufacturing
13,0066,Manufacturing
13,0067,Manufacturing
13,0079,Goods and Services
13,0083,Goods and Services
13,0106,Miscellaneous
13,0113,Goods and Services
13,0170,Goods and Services
13,0251,Miscellaneous
13,0400,Goods and Services
13,0401,Goods and Services
13,0766,Manufacturing
13,0771,Manufacturing
13,0874,Miscellaneous
13,0908,Goods and Services
13,0909,Goods and Services
13,0912,Miscellaneous
13,0913,Goods and Services
13,0932,Miscellaneous
13,0982,Miscellaneous
13,1005,Miscellaneous
13,1016,Miscellaneous
13,1164,Miscellaneous
13,1165,Miscellaneous
13,1320,Miscellaneous
13,1322,Contracting
13,1430,Manufacturing
13,1438,Manufacturing
13,1452,Manufacturing
13,1463,Manufacturing
13,1472,Manufacturing
13,1604,Miscellaneous
13,1624,Miscellaneous
13,1642,Manufacturing
13,1654,Miscellaneous
13,1655,Miscellaneous
13,1699,Manufacturing
13,1701,Manufacturing
13,1710,Miscellaneous
13,1741,Manufacturing
13,1747,Manufacturing
13,1748,Manufacturing
13,1803,Manufacturing
13,1852,Manufacturing
13,1853,Manufacturing
13,1860,Manufacturing
13,1924,Manufacturing
13,1925,Manufacturing
13,1931,Miscellaneous
13,2001,Manufacturing
13,2002,Manufacturing
13,2003,Manufacturing
13,2014,Manufacturing
13,2016,Manufacturing
13,2021,Manufacturing
13,2039,Manufacturing
13,2041,Manufacturing
13,2065,Manufacturing
13,2070,Manufacturing
13,2081,Manufacturing
13,2089,Manufacturing
13,2095,Manufacturing
13,2105,Manufacturing
13,2110,Manufacturing
13,2111,Manufacturing
13,2112,Manufacturing
13,2114,Manufacturing
13,2121,Manufacturing
13,2130,Manufacturing
13,2131,Manufacturing
13,2143,Manufacturing
13,2150,Miscellaneous
13,2157,Manufacturing
13,2172,Manufacturing
13,2174,Manufacturing
13,2211,Manufacturing
13,2220,Manufacturing
13,2286,Manufacturing
13,2288,Manufacturing
13,2300,Manufacturing
13,2302,Manufacturing
13,2305,Manufacturing
13,2361,Manufacturing
13,2362,Manufacturing
13,2380,Manufacturing
13,2386,Manufacturing
13,2388,Manufacturing
13,2402,Manufacturing
13,2413,Manufacturing
13,2416,Manufacturing
13,2417,Manufacturing
13,2501,Manufacturing
13,2503,Manufacturing
13,2534,Manufacturing
13,2570,Manufacturing
13,2576,Miscellaneous
13,2585,Manufacturing
13,2586,Manufacturing
13,2587,Goods and Services
13,2589,Manufacturing
13,2600,Manufacturing
13,2623,Manufacturing
13,2651,Manufacturing
13,2660,Manufacturing
13,2670,Manufacturing
13,2683,Manufacturing
13,2688,Manufacturing
13,2701,Miscellaneous
13,2702,Miscellaneous
13,2709,Miscellaneous
13,2710,Manufacturing
13,2714,Manufacturing
13,2731,Manufacturing
13,2735,Manufacturing
13,2759,Manufacturing
13,2790,Manufacturing
13,2797,Manufacturing
13,2802,Manufacturing
13,2812,Manufacturing
13,2835,Manufacturing
13,2836,Manufacturing
13,2841,Manufacturing
13,2881,Manufacturing
13,2883,Manufacturing
13,2913,Manufacturing
13,2915,Manufacturing
13,2916,Manufacturing
13,2923,Manufacturing
13,2942,Manufacturing
13,2960,Manufacturing
13,3004,Manufacturing
13,3018,Manufacturing
13,3022,Manufacturing
13,3027,Manufacturing
13,3028,Manufacturing
13,3030,Manufacturing
13,3040,Manufacturing
13,3041,Manufacturing
13,3042,Manufacturing
13,3064,Manufacturing
13,3066,Miscellaneous
13,3069,Manufacturing
13,3076,Manufacturing
13,3081,Manufacturing
13,3082,Manufacturing
13,3085,Manufacturing
13,3110,Manufacturing
13,3111,Manufacturing
13,3113,Manufacturing
13,3114,Manufacturing
13,3118,Manufacturing
13,3119,Manufacturing
13,3122,Manufacturing
13,3126,Manufacturing
13,3131,Manufacturing
13,3132,Manufacturing
13,3145,Manufacturing
13,3146,Manufacturing
13,3169,Manufacturing
13,3175,Manufacturing
13,3179,Manufacturing
13,3180,Manufacturing
13,3188,Manufacturing
13,3220,Manufacturing
13,3223,Manufacturing
13,3224,Manufacturing
13,3227,Manufacturing
13,3240,Manufacturing
13,3241,Manufacturing
13,3255,Manufacturing
13,3257,Manufacturing
13,3270,Manufacturing
13,3300,Manufacturing
13,3303,Manufacturing
13,3307,Manufacturing
13,3315,Manufacturing
13,3334,Manufacturing
13,3336,Manufacturing
13,3365,Contracting
13,3372,Manufacturing
13,3373,Manufacturing
13,3383,Manufacturing
13,3385,Manufacturing
13,3400,Manufacturing
13,3507,Manufacturing
13,3515,Manufacturing
13,3548,Manufacturing
13,3559,Manufacturing
13,3574,Manufacturing
13,3581,Manufacturing
13,3612,Manufacturing
13,3620,Manufacturing
13,3629,Manufacturing
13,3632,Manufacturing
13,3634,Manufacturing
13,3635,Manufacturing
13,3638,Manufacturing
13,3642,Manufacturing
13,3643,Manufacturing
13,3647,Manufacturing
13,3648,Manufacturing
13,3681,Manufacturing
13,3685,Manufacturing
13,3719,Contracting
13,3724,Contracting
13,3726,Contracting
13,3803,Manufacturing
13,3807,Manufacturing
13,3808,Manufacturing
13,3821,Goods and Services
13,3822,Manufacturing
13,3824,Manufacturing
13,3826,Manufacturing
13,3827,Manufacturing
13,3830,Manufacturing
13,3851,Manufacturing
13,3865,Manufacturing
13,3881,Manufacturing
13,4000,Miscellaneous
13,4021,Manufacturing
13,4024,Manufacturing
13,4034,Manufacturing
13,4036,Manufacturing
13,4038,Manufacturing
13,4053,Manufacturing
13,4061,Manufacturing
13,4062,Manufacturing
13,4101,Manufacturing
13,4111,Manufacturing
13,4112,Manufacturing
13,4113,Manufacturing
13,4114,Manufacturing
13,4130,Manufacturing
13,4131,Manufacturing
13,4133,Manufacturing
13,4150,Manufacturing
13,4206,Manufacturing
13,4207,Manufacturing
13,4239,Manufacturing
13,4240,Manufacturing
13,4243,Manufacturing
13,4244,Manufacturing
13,4250,Manufacturing
13,4251,Manufacturing
13,4263,Manufacturing
13,4273,Manufacturing
13,4279,Manufacturing
13,4282,Manufacturing
13,4283,Manufacturing
13,4299,Manufacturing
13,4304,Manufacturing
13,4307,Manufacturing
13,4351,Manufacturing
13,4352,Manufacturing
13,4360,Manufacturing
13,4361,Office and Clerical
13,4362,Goods and Services
13,4410,Manufacturing
13,4420,Manufacturing
13,4431,Manufacturing
13,4432,Manufacturing
13,4439,Manufacturing
13,4452,Manufacturing
13,4459,Manufacturing
13,4470,Manufacturing
13,4484,Manufacturing
13,4493,Manufacturing
13,4511,Goods and Services
13,4557,Manufacturing
13,4558,Manufacturing
13,4561,Manufacturing
13,4568,Manufacturing
13,4581,Manufacturing
13,4583,Manufacturing
13,4611,Manufacturing
13,4635,Manufacturing
13,4653,Manufacturing
13,4665,Manufacturing
13,4670,Manufacturing
13,4683,Manufacturing
13,4686,Manufacturing
13,4692,Manufacturing
13,4693,Manufacturing
13,4703,Manufacturing
13,4716,Manufacturing
13,4717,Manufacturing
13,4720,Manufacturing
13,4740,Manufacturing
13,4741,Manufacturing
13,4751,Manufacturing
13,4766,Manufacturing
13,4771,Manufacturing
13,4777,Manufacturing
13,4825,Manufacturing
13,4828,Manufacturing
13,4829,Manufacturing
13,4902,Manufacturing
13,4923,Manufacturing
13,5020,Contracting
13,5022,Contracting
13,5037,Contracting
13,5040,Contracting
13,5057,Contracting
13,5059,Contracting
13,5069,Contracting
13,5102,Contracting
13,5146,Contracting
13,5160,Contracting
13,5183,Contracting
13,5188,Contracting
13,5190,Contracting
13,5191,Goods and Services
13,5192,Goods and Services
13,5213,Contracting
13,5215,Contracting
13,5221,Contracting
13,5222,Contracting
13,5223,Contracting
13,5348,Contracting
13,5402,Contracting
13,5403,Contracting
13,5416,Miscellaneous
13,5437,Contracting
13,5443,Contracting
13,5445,Contracting
13,5462,Contracting
13,5472,Contracting
13,5473,Contracting
13,5474,Contracting
13,5478,Contracting
13,5479,Contracting
13,5480,Contracting
13,5491,Contracting
13,5506,Contracting
13,5507,Contracting
13,5508,Contracting
13,5521,Contracting
13,5535,Contracting
13,5536,Contracting
13,5537,Contracting
13,5538,Contracting
13,5551,Contracting
13,5606,Contracting
13,5610,Contracting
13,5645,Contracting
13,5651,Contracting
13,5703,Contracting
13,5705,Contracting
13,5951,Manufacturing
13,6003,Contracting
13,6005,Contracting
13,6017,Contracting
13,6018,Contracting
13,6045,Contracting
13,6204,Contracting
13,6206,Contracting
13,6213,Contracting
13,6214,Contracting
13,6216,Contracting
13,6217,Contracting
13,6229,Contracting
13,6233,Contracting
13,6235,Contracting
13,6236,Contracting
13,6237,Contracting
13,6251,Contracting
13,6252,Contracting
13,6260,Contracting
13,6306,Contracting
13,6319,Contracting
13,6325,Contracting
13,6400,Contracting
13,6504,Manufacturing
13,6702,Miscellaneous
13,6703,Miscellaneous
13,6704,Miscellaneous
13,6801,Miscellaneous
13,6811,Miscellaneous
13,6824,Miscellaneous
13,6826,Miscellaneous
13,6834,Miscellaneous
13,6836,Miscellaneous
13,6843,Miscellaneous
13,6845,Miscellaneous
13,6854,Miscellaneous
13,6872,Miscellaneous
13,6874,Miscellaneous
13,6882,Miscellaneous
13,6884,Miscellaneous
13,7016,Miscellaneous
13,7024,Miscellaneous
13,7038,Miscellaneous
13,7046,Miscellaneous
13,7047,Miscellaneous
13,7050,Miscellaneous
13,7090,Miscellaneous
13,7098,Miscellaneous
13,7099,Miscellaneous
13,7133,Miscellaneous
13,7151,Miscellaneous
13,7152,Miscellaneous
13,7153,Miscellaneous
13,7222,Miscellaneous
13,7228,Miscellaneous
13,7229,Miscellaneous
13,7230,Miscellaneous
13,7231,Miscellaneous
13,7232,Miscellaneous
13,7309,Miscellaneous
13,7313,Miscellaneous
13,7317,Miscellaneous
13,7327,Miscellaneous
13,7333,Miscellaneous
13,7335,Miscellaneous
13,7337,Miscellaneous
13,7350,Miscellaneous
13,7360,Miscellaneous
13,7370,Miscellaneous
13,7380,Miscellaneous
13,7382,Miscellaneous
13,7390,Goods and Services
13,7394,Miscellaneous
13,7395,Miscellaneous
13,7398,Miscellaneous
13,7403,Miscellaneous
13,7405,Miscellaneous
13,7420,Miscellaneous
13,7421,Miscellaneous
13,7422,Miscellaneous
13,7425,Miscellaneous
13,7431,Miscellaneous
13,7445,Miscellaneous
13,7453,Miscellaneous
13,7502,Miscellaneous
13,7515,Miscellaneous
13,7520,Miscellaneous
13,7538,Contracting
13,7539,Miscellaneous
13,7540,Miscellaneous
13,7580,Miscellaneous
13,7590,Miscellaneous
13,7600,Miscellaneous
13,7601,Contracting
13,7605,Contracting
13,7610,Office and Clerical
13,7611,Contracting
13,7612,Contracting
13,7613,Contracting
13,7698,Goods and Services
13,7699,Miscellaneous
13,7704,Miscellaneous
13,7705,Miscellaneous
13,7710,Miscellaneous
13,7711,Miscellaneous
13,7720,Miscellaneous
13,7725,Miscellaneous
13,7855,Contracting
13,8001,Goods and Services
13,8002,Goods and Services
13,8006,Goods and Services
13,8008,Goods and Services
13,8010,Goods and Services
13,8013,Goods and Services
13,8015,Goods and Services
13,8017,Goods and Services
13,8018,Goods and Services
13,8021,Goods and Services
13,8031,Goods and Services
13,8032,Goods and Services
13,8033,Goods and Services
13,8039,Goods and Services
13,8044,Goods and Services
13,8045,Goods and Services
13,8046,Goods and Services
13,8047,Goods and Services
13,8050,Miscellaneous
13,8058,Goods and Services
13,8072,Goods and Services
13,8100,Miscellaneous
13,8102,Goods and Services
13,8103,Goods and Services
13,8105,Goods and Services
13,8106,Goods and Services
13,8107,Goods and Services
13,8111,Goods and Services
13,8116,Goods and Services
13,8203,Manufacturing
13,8204,Goods and Services
13,8209,Goods and Services
13,8215,Goods and Services
13,8227,Contracting
13,8232,Goods and Services
13,8233,Goods and Services
13,8235,Goods and Services
13,8263,Goods and Services
13,8264,Goods and Services
13,8265,Goods and Services
13,8279,Goods and Services
13,8288,Goods and Services
13,8291,Goods and Services
13,8292,Goods and Services
13,8293,Goods and Services
13,8304,Goods and Services
13,8350,Goods and Services
13,8368,Manufacturing
13,8380,Goods and Services
13,8381,Goods and Services
13,8385,Goods and Services
13,8392,Goods and Services
13,8393,Goods and Services
13,8500,Goods and Services
13,8601,Office and Clerical
13,8606,Goods and Services
13,8709,Miscellaneous
13,8719,Goods and Services
13,8720,Goods and Services
13,8721,Office and Clerical
13,8726,Miscellaneous
13,8734,Miscellaneous
13,8737,Miscellaneous
13,8738,Miscellaneous
13,8742,Office and Clerical
13,8745,Goods and Services
13,8748,Office and Clerical
13,8755,Office and Clerical
13,8799,Office and Clerical
13,8800,Office and Clerical
13,8803,Office and Clerical
13,8805,Miscellaneous
13,8810,Office and Clerical
13,8814,Miscellaneous
13,8815,Miscellaneous
13,8820,Office and Clerical
13,8824,Goods and Services
13,8825,Goods and Services
13,8826,Goods and Services
13,8829,Goods and Services
13,8831,Goods and Services
13,8832,Office and Clerical
13,8833,Office and Clerical
13,8835,Goods and Services
13,8842,Goods and Services
13,8861,Miscellaneous
13,8864,Goods and Services
13,8868,Office and Clerical
13,8869,Office and Clerical
13,8871,Office and Clerical
13,8901,Office and Clerical
13,9012,Office and Clerical
13,9014,Goods and Services
13,9015,Goods and Services
13,9016,Goods and Services
13,9019,Miscellaneous
13,9033,Goods and Services
13,9040,Goods and Services
13,9044,Goods and Services
13,9052,Goods and Services
13,9058,Goods and Services
13,9059,Goods and Services
13,9060,Goods and Services
13,9061,Goods and Services
13,9062,Goods and Services
13,9063,Goods and Services
13,9077,Miscellaneous
13,9079,Goods and Services
13,9082,Goods and Services
13,9083,Goods and Services
13,9084,Goods and Services
13,9088,Miscellaneous
13,9089,Goods and Services
13,9093,Goods and Services
13,9101,Goods and Services
13,9102,Miscellaneous
13,9110,Miscellaneous
13,9154,Miscellaneous
13,9156,Office and Clerical
13,9170,Goods and Services
13,9178,Miscellaneous
13,9179,Miscellaneous
13,9180,Miscellaneous
13,9182,Miscellaneous
13,9186,Miscellaneous
13,9220,Goods and Services
13,9402,Miscellaneous
13,9403,Miscellaneous
13,9410,Goods and Services
13,9501,Manufacturing
13,9505,Manufacturing
13,9516,Goods and Services
13,9519,Goods and Services
13,9521,Manufacturing
13,9522,Manufacturing
13,9534,Contracting
13,9554,Contracting
13,9586,Goods and Services
13,9600,Manufacturing
13,9620,Goods and Services
14,0005,Goods and Services
14,0008,Goods and Services
14,0016,Goods and Services
14,0034,Goods and Services
14,0035,Goods and Services
14,0036,Goods and Services
14,0037,Goods and Services
14,0042,Contracting
14,0050,Contracting
14,0059,Manufacturing
14,0065,Manufacturing
14,0066,Manufacturing
14,0067,Manufacturing
14,0079,Goods and Services
14,0083,Goods and Services
14,0106,Miscellaneous
14,0113,Goods and Services
14,0170,Goods and Services
14,0251,Miscellaneous
14,0400,Goods and Services
14,0401,Goods and Services
14,0771,Manufacturing
14,0908,Goods and Services
14,0909,Goods and Services
14,0913,Goods and Services
14,0917,Goods and Services
14,1005,Miscellaneous
14,1016,Miscellaneous
14,1164,Miscellaneous
14,1165,Miscellaneous
14,1320,Miscellaneous
14,1322,Contracting
14,1430,Manufacturing
14,1438,Manufacturing
14,1452,Manufacturing
14,1463,Manufacturing
14,1472,Manufacturing
14,1624,Miscellaneous
14,1642,Manufacturing
14,1654,Miscellaneous
14,1655,Miscellaneous
14,1699,Manufacturing
14,1701,Manufacturing
14,1710,Miscellaneous
14,1741,Manufacturing
14,1747,Manufacturing
14,1748,Manufacturing
14,1803,Manufacturing
14,1852,Manufacturing
14,1853,Manufacturing
14,1860,Manufacturing
14,1924,Manufacturing
14,1925,Manufacturing
14,2001,Manufacturing
14,2002,Manufacturing
14,2003,Manufacturing
14,2014,Manufacturing
14,2016,Manufacturing
14,2021,Manufacturing
14,2039,Manufacturing
14,2041,Manufacturing
14,2065,Manufacturing
14,2070,Manufacturing
14,2081,Manufacturing
14,2089,Manufacturing
14,2095,Manufacturing
14,2105,Manufacturing
14,2110,Manufacturing
14,2111,Manufacturing
14,2112,Manufacturing
14,2114,Manufacturing
14,2121,Manufacturing
14,2130,Manufacturing
14,2131,Manufacturing
14,2143,Manufacturing
14,2157,Manufacturing
14,2172,Manufacturing
14,2174,Manufacturing
14,2211,Manufacturing
14,2220,Manufacturing
14,2286,Manufacturing
14,2288,Manufacturing
14,2300,Manufacturing
14,2302,Manufacturing
14,2305,Manufacturing
14,2361,Manufacturing
14,2362,Manufacturing
14,2380,Manufacturing
14,2386,Manufacturing
14,2388,Manufacturing
14,2402,Manufacturing
14,2413,Manufacturing
14,2416,Manufacturing
14,2417,Manufacturing
14,2501,Manufacturing
14,2503,Manufacturing
14,2534,Manufacturing
14,2570,Manufacturing
14,2585,Manufacturing
14,2586,Manufacturing
14,2587,Goods and Services
14,2589,Manufacturing
14,2600,Manufacturing
14,2623,Manufacturing
14,2651,Manufacturing
14,2660,Manufacturing
14,2670,Manufacturing
14,2683,Manufacturing
14,2688,Manufacturing
14,2701,Miscellaneous
14,2702,Miscellaneous
14,2709,Miscellaneous
14,2710,Manufacturing
14,2714,Manufacturing
14,2731,Manufacturing
14,2735,Manufacturing
14,2759,Manufacturing
14,2790,Manufacturing
14,2802,Manufacturing
14,2812,Manufacturing
14,2835,Manufacturing
14,2836,Manufacturing
14,2841,Manufacturing
14,2881,Manufacturing
14,2883,Manufacturing
14,2913,Manufacturing
14,2915,Manufacturing
14,2916,Manufacturing
14,2923,Manufacturing
14,2942,Manufacturing
14,2960,Manufacturing
14,3004,Manufacturing
14,3018,Manufacturing
14,3022,Manufacturing
14,3027,Manufacturing
14,3028,Manufacturing
14,3030,Manufacturing
14,3040,Manufacturing
14,3041,Manufacturing
14,3042,Manufacturing
14,3064,Manufacturing
14,3069,Manufacturing
14,3076,Manufacturing
14,3081,Manufacturing
14,3082,Manufacturing
14,3085,Manufacturing
14,3110,Manufacturing
14,3111,Manufacturing
14,3113,Manufacturing
14,3114,Manufacturing
14,3118,Manufacturing
14,3119,Manufacturing
14,3122,Manufacturing
14,3126,Manufacturing
14,3131,Manufacturing
14,3132,Manufacturing
14,3145,Manufacturing
14,3146,Manufacturing
14,3169,Manufacturing
14,3175,Manufacturing
14,3179,Manufacturing
14,3180,Manufacturing
14,3188,Manufacturing
14,3220,Manufacturing
14,3223,Manufacturing
14,3224,Manufacturing
14,3227,Manufacturing
14,3240,Manufacturing
14,3241,Manufacturing
14,3255,Manufacturing
14,3257,Manufacturing
14,3270,Manufacturing
14,3300,Manufacturing
14,3303,Manufacturing
14,3307,Manufacturing
14,3315,Manufacturing
14,3334,Manufacturing
14,3336,Manufacturing
14,3365,Contracting
14,3372,Manufacturing
14,3373,Manufacturing
14,3383,Manufacturing
14,3385,Manufacturing
14,3400,Manufacturing
14,3507,Manufacturing
14,3515,Manufacturing
14,3548,Manufacturing
14,3559,Manufacturing
14,3574,Manufacturing
14,3581,Manufacturing
14,3612,Manufacturing
14,3620,Manufacturing
14,3629,Manufacturing
14,3632,Manufacturing
14,3634,Manufacturing
14,3635,Manufacturing
14,3638,Manufacturing
14,3642,Manufacturing
14,3643,Manufacturing
14,3647,Manufacturing
14,3648,Manufacturing
14,3681,Manufacturing
14,3685,Manufacturing
14,3719,Contracting
14,3724,Contracting
14,3726,Contracting
14,3803,Manufacturing
14,3807,Manufacturing
14,3808,Manufacturing
14,3821,Goods and Services
14,3822,Manufacturing
14,3824,Manufacturing
14,3826,Manufacturing
14,3827,Manufacturing
14,3830,Manufacturing
14,3851,Manufacturing
14,3865,Manufacturing
14,3881,Manufacturing
14,4000,Miscellaneous
14,4021,Manufacturing
14,4024,Manufacturing
14,4034,Manufacturing
14,4036,Manufacturing
14,4038,Manufacturing
14,4053,Manufacturing
14,4061,Manufacturing
14,4062,Manufacturing
14,4101,Manufacturing
14,4111,Manufacturing
14,4112,Manufacturing
14,4113,Manufacturing
14,4114,Manufacturing
14,4130,Manufacturing
14,4131,Manufacturing
14,4133,Manufacturing
14,4150,Manufacturing
14,4206,Manufacturing
14,4207,Manufacturing
14,4239,Manufacturing
14,4240,Manufacturing
14,4243,Manufacturing
14,4244,Manufacturing
14,4250,Manufacturing
14,4251,Manufacturing
14,4263,Manufacturing
14,4273,Manufacturing
14,4279,Manufacturing
14,4282,Manufacturing
14,4283,Manufacturing
14,4299,Manufacturing
14,4304,Manufacturing
14,4307,Manufacturing
14,4351,Manufacturing
14,4352,Manufacturing
14,4360,Manufacturing
14,4361,Office and Clerical
14,4362,Goods and Services
14,4410,Manufacturing
14,4420,Manufacturing
14,4431,Manufacturing
